transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,total_amount,promotion,payment_method
T00000308,2023-07-21 16:03:35,C000096,S0011,P00060,1,9.9,9.9,False,mobile
T00000309,2023-04-25 21:53:12,C000063,S0005,P00130,1,13.98,13.98,True,cash
T00000310,2023-02-09 12:31:03,C000248,S0003,P00178,3,4.3,12.9,False,insurance
T00000311,2023-08-31 10:04:44,C000372,S0004,P00064,5,8.13,40.65,False,card
T00000312,2023-09-02 16:41:22,C000008,S0006,P00165,2,7.2,14.4,False,insurance
T00000313,2023-02-13 06:29:07,C000145,S0008,P00020,5,3.57,17.85,False,insurance
T00000314,2023-04-13 08:51:30,C000356,S0004,P00163,2,31.29,62.58,False,insurance
T00000315,2023-03-30 18:28:36,C000226,S0014,P00039,1,4.62,4.62,False,cash
T00000316,2023-08-29 00:42:58,C000164,S0013,P00100,4,11.54,46.16,False,cash
T00000317,2023-09-23 19:51:44,C000247,S0001,P00038,1,22.77,22.77,False,card
T00000318,2023-09-22 15:01:30,C000494,S0004,P00102,4,1.79,7.16,False,mobile
T00000319,2023-12-08 17:01:06,C000429,S0005,P00156,1,2.49,2.49,False,card
T00000320,2023-10-07 18:54:16,C000371,S0010,P00005,1,14.61,14.61,False,cash
T00000321,2023-04-27 17:27:20,C000444,S0017,P00069,1,5.51,5.51,False,insurance
T00000322,2023-02-09 05:13:29,C000283,S0011,P00154,1,22.49,22.49,False,insurance
T00000323,2023-08-12 17:31:11,C000435,S0003,P00088,3,4.36,13.08,False,card
T00000324,2023-11-30 10:16:47,C000002,S0017,P00053,1,3.01,3.01,False,mobile
T00000325,2023-12-21 22:57:25,C000163,S0011,P00107,1,0.67,0.67,False,insurance
T00000326,2023-03-25 19:08:58,C000035,S0016,P00194,1,2.55,2.55,True,mobile
T00000327,2023-03-28 01:40:29,C000321,S0010,P00014,4,3.77,15.08,False,card
T00000328,2023-01-14 14:50:09,C000347,S0010,P00075,1,6.62,6.62,False,card
T00000329,2023-02-21 10:03:58,C000334,S0019,P00152,1,2.59,2.59,False,mobile
T00000330,2023-07-21 23:11:28,C000253,S0008,P00180,1,11.61,11.61,False,cash
T00000331,2023-07-19 00:52:25,C000317,S0011,P00016,1,5.81,5.81,True,mobile
T00000332,2023-05-16 00:22:37,C000365,S0010,P00148,1,8.1,8.1,False,insurance
T00000333,2023-04-23 19:46:14,C000163,S0003,P00083,1,19.27,19.27,False,insurance
T00000334,2023-10-30 01:02:36,C000436,S0019,P00174,1,5.59,5.59,False,insurance
T00000335,2023-06-17 10:51:23,C000333,S0016,P00053,1,2.96,2.96,False,cash
T00000336,2023-10-22 04:53:06,C000331,S0014,P00061,1,7.81,7.81,False,mobile
T00000337,2023-12-17 14:37:08,C000465,S0002,P00023,1,43.02,43.02,False,cash
T00000338,2023-04-26 10:31:31,C000183,S0020,P00084,1,5.9,5.9,True,mobile
T00000339,2023-03-15 19:07:19,C000498,S0009,P00100,1,11.27,11.27,False,card
T00000340,2023-12-13 20:31:45,C000063,S0003,P00009,1,19.99,19.99,False,insurance
T00000341,2023-08-20 01:53:04,C000298,S0001,P00062,2,13.84,27.68,False,card
T00000342,2023-04-16 21:27:29,C000394,S0011,P00130,1,18.53,18.53,False,insurance
T00000343,2023-08-15 08:34:08,C000306,S0002,P00177,1,11.35,11.35,False,insurance
T00000344,2023-07-07 11:32:21,C000113,S0012,P00032,1,14.81,14.81,False,insurance
T00000345,2023-11-26 14:43:46,C000445,S0006,P00192,1,15.6,15.6,False,mobile
T00000346,2023-04-04 04:06:39,C000453,S0018,P00083,1,19.42,19.42,False,cash
T00000347,2023-12-27 20:43:13,C000281,S0017,P00084,2,8.88,17.76,False,mobile
T00000348,2023-12-07 17:16:36,C000273,S0017,P00149,1,7.38,7.38,False,insurance
T00000349,2023-03-07 18:36:45,C000242,S0013,P00127,5,31.69,158.45,False,insurance
T00000350,2023-03-01 22:00:50,C000189,S0016,P00003,1,5.22,5.22,False,cash
T00000351,2023-07-14 01:39:29,C000131,S0004,P00031,1,2.37,2.37,False,mobile
T00000352,2023-01-17 08:20:21,C000261,S0009,P00191,1,6.43,6.43,False,cash
T00000353,2023-04-19 18:17:56,C000022,S0020,P00005,1,16.09,16.09,False,insurance
T00000354,2023-06-08 09:00:28,C000065,S0005,P00050,4,16.24,64.96,False,cash
T00000355,2023-12-19 20:26:43,C000474,S0006,P00097,1,8.12,8.12,False,insurance
T00000356,2023-12-28 05:23:35,C000028,S0003,P00111,1,6.8,6.8,False,card
T00000357,2023-02-25 03:51:10,C000316,S0016,P00196,1,6.91,6.91,False,insurance
T00000358,2023-11-21 13:41:34,C000430,S0002,P00128,1,4.75,4.75,False,cash
T00000359,2023-02-03 02:21:15,C000073,S0001,P00044,1,45.59,45.59,False,card
T00000360,2023-09-30 11:50:23,C000391,S0009,P00198,1,2.89,2.89,False,insurance
T00000361,2023-11-04 19:32:05,C000296,S0020,P00080,1,16.46,16.46,False,insurance
T00000362,2023-11-21 05:57:48,C000249,S0005,P00056,1,8.21,8.21,True,card
T00000363,2023-03-23 07:46:45,C000438,S0005,P00066,2,6.47,12.94,False,cash
T00000364,2023-11-22 05:09:00,C000223,S0010,P00148,2,7.62,15.24,False,cash
T00000365,2023-02-12 05:12:33,C000042,S0019,P00157,1,43.07,43.07,False,cash
T00000366,2023-07-08 20:44:48,C000461,S0014,P00057,2,13.99,27.98,False,cash
T00000367,2023-06-20 21:56:52,C000217,S0010,P00182,1,15.34,15.34,False,card
T00000368,2023-04-25 23:57:22,C000075,S0001,P00115,3,2.56,7.68,False,mobile
T00000369,2023-01-09 01:11:22,C000238,S0007,P00026,1,16.35,16.35,False,mobile
T00000370,2023-10-09 00:18:02,C000024,S0010,P00038,1,21.94,21.94,False,insurance
T00000371,2023-05-03 03:39:31,C000174,S0005,P00076,3,3.44,10.32,False,card
T00000372,2023-08-29 20:16:22,C000293,S0019,P00198,1,2.89,2.89,False,card
T00000373,2023-05-30 07:40:52,C000101,S0005,P00169,1,56.88,56.88,False,card
T00000374,2023-05-17 00:16:26,C000428,S0002,P00141,1,3.12,3.12,False,mobile
T00000375,2023-11-19 14:40:52,C000090,S0010,P00032,1,16.1,16.1,False,insurance
T00000376,2023-02-04 09:15:39,C000096,S0012,P00167,1,8.36,8.36,False,mobile
T00000377,2023-09-26 03:05:21,C000312,S0019,P00124,2,6.36,12.72,False,mobile
T00000378,2023-09-29 19:57:15,C000301,S0015,P00171,3,18.03,54.09,False,insurance
T00000379,2023-05-19 07:36:19,C000326,S0014,P00169,4,58.47,233.88,False,insurance
T00000380,2023-04-06 12:51:18,C000353,S0012,P00184,1,5.45,5.45,False,mobile
T00000381,2023-01-02 22:21:45,C000006,S0012,P00112,1,6.3,6.3,False,insurance
T00000382,2023-12-07 23:59:59,C000286,S0012,P00021,1,7.49,7.49,False,mobile
T00000383,2023-12-11 23:22:56,C000266,S0008,P00100,1,12.11,12.11,False,card
T00000384,2023-03-29 17:07:08,C000304,S0013,P00174,5,5.9,29.5,False,card
T00000385,2023-01-12 14:46:29,C000416,S0003,P00113,10,5.78,57.8,False,insurance
T00000386,2023-02-14 16:24:47,C000085,S0008,P00053,2,2.7,5.4,True,insurance
T00000387,2023-01-25 14:55:41,C000312,S0004,P00039,2,4.61,9.22,False,card
T00000388,2023-10-30 12:36:01,C000353,S0008,P00163,1,31.28,31.28,False,cash
T00000389,2023-11-21 15:44:19,C000465,S0012,P00136,4,3.82,15.28,True,cash
T00000390,2023-02-25 19:05:30,C000282,S0006,P00070,3,2.52,7.56,False,insurance
T00000391,2023-09-29 19:30:57,C000290,S0020,P00134,3,3.43,10.29,True,cash
T00000392,2023-03-07 06:05:16,C000044,S0015,P00129,2,25.58,51.16,False,insurance
T00000393,2023-05-14 15:56:16,C000387,S0016,P00054,1,3.57,3.57,False,card
T00000394,2023-08-07 04:12:29,C000211,S0010,P00096,1,4.47,4.47,True,mobile
T00000395,2023-09-20 01:16:50,C000289,S0015,P00104,2,18.75,37.5,False,insurance
T00000396,2023-11-15 08:10:27,C000238,S0015,P00020,1,3.21,3.21,False,mobile
T00000397,2023-01-17 07:14:25,C000398,S0003,P00002,1,3.5,3.5,False,insurance
T00000398,2023-03-13 12:03:11,C000068,S0017,P00121,1,5.29,5.29,False,insurance
T00000399,2023-04-13 02:31:24,C000249,S0010,P00123,4,1.42,5.68,False,cash
T00000400,2023-04-23 22:59:15,C000029,S0002,P00197,1,8.7,8.7,False,card
T00000401,2023-12-30 06:46:17,C000176,S0005,P00078,1,6.04,6.04,False,mobile
T00000402,2023-10-10 23:24:31,C000028,S0018,P00193,3,40.13,120.39,False,cash
T00000403,2023-04-27 15:09:53,C000253,S0009,P00166,2,4.53,9.06,False,cash
T00000404,2023-12-20 17:52:33,C000189,S0017,P00144,1,16.02,16.02,False,cash
T00000405,2023-07-01 17:56:45,C000434,S0011,P00065,1,1.59,1.59,False,mobile
T00000406,2023-07-02 06:28:30,C000216,S0001,P00136,1,4.62,4.62,False,cash
T00000407,2023-06-07 20:47:35,C000286,S0016,P00189,1,8.55,8.55,False,cash
T00000408,2023-02-22 09:05:19,C000156,S0001,P00102,4,1.65,6.6,False,mobile
T00000409,2023-12-07 02:40:41,C000028,S0013,P00178,2,4.11,8.22,False,card
T00000410,2023-01-06 01:44:50,C000217,S0019,P00058,1,16.42,16.42,False,card
T00000411,2023-03-05 10:29:50,C000451,S0020,P00083,1,19.46,19.46,False,cash
T00000412,2023-03-25 14:16:30,C000207,S0007,P00027,4,7.08,28.32,False,insurance
T00000413,2023-04-12 15:56:35,C000323,S0004,P00102,2,1.58,3.16,False,card
T00000414,2023-02-17 23:35:56,C000458,S0019,P00134,1,3.95,3.95,False,card
T00000415,2023-01-07 12:54:39,C000427,S0016,P00100,1,10.73,10.73,False,mobile
T00000416,2023-09-04 16:01:34,C000074,S0017,P00050,2,16.74,33.48,False,cash
T00000417,2023-12-19 19:53:30,C000439,S0012,P00085,3,23.42,70.26,False,insurance
T00000418,2023-02-14 08:19:43,C000124,S0004,P00112,1,6.66,6.66,False,card
T00000419,2023-04-18 22:31:53,C000161,S0016,P00092,1,8.69,8.69,True,mobile
T00000420,2023-07-04 07:17:54,C000408,S0019,P00132,3,7.93,23.79,False,insurance
T00000421,2023-12-04 14:39:39,C000416,S0004,P00073,1,38.46,38.46,False,insurance
T00000422,2023-09-10 17:04:36,C000149,S0016,P00112,1,6.36,6.36,False,card
T00000423,2023-10-06 21:25:10,C000463,S0020,P00089,1,3.1,3.1,False,insurance
T00000424,2023-07-31 12:38:05,C000334,S0014,P00043,1,12.76,12.76,True,mobile
T00000425,2023-06-01 19:13:29,C000070,S0017,P00022,1,6.57,6.57,False,mobile
T00000426,2023-03-14 17:14:24,C000168,S0011,P00107,1,0.56,0.56,True,mobile
T00000427,2023-11-11 14:39:02,C000366,S0019,P00152,2,1.79,3.58,True,insurance
T00000428,2023-10-20 16:49:55,C000390,S0014,P00112,4,6.82,27.28,False,mobile
T00000429,2023-01-10 03:17:06,C000077,S0009,P00193,2,35.0,70.0,False,card
T00000430,2023-09-18 09:47:48,C000232,S0004,P00146,1,8.95,8.95,False,mobile
T00000431,2023-01-31 17:12:52,C000043,S0018,P00145,1,21.31,21.31,False,card
T00000432,2023-09-26 23:45:52,C000051,S0018,P00127,3,30.88,92.64,False,card
T00000433,2023-10-28 15:31:58,C000499,S0012,P00174,1,5.32,5.32,False,cash
T00000434,2023-02-17 16:55:13,C000326,S0013,P00042,1,16.53,16.53,False,insurance
T00000435,2023-06-07 21:59:24,C000007,S0016,P00070,2,2.27,4.54,True,card
T00000436,2023-02-15 01:06:47,C000303,S0011,P00178,1,3.4,3.4,True,mobile
T00000437,2023-07-26 11:46:39,C000292,S0013,P00107,1,0.74,0.74,False,card
T00000438,2023-12-04 15:11:12,C000284,S0006,P00170,1,24.1,24.1,False,mobile
T00000439,2023-01-30 10:28:35,C000113,S0002,P00074,1,3.41,3.41,False,mobile
T00000440,2023-05-25 17:14:35,C000115,S0019,P00145,1,21.21,21.21,False,mobile
T00000441,2023-04-20 13:05:16,C000499,S0008,P00044,1,44.96,44.96,False,insurance
T00000442,2023-02-18 03:02:42,C000316,S0002,P00022,1,7.23,7.23,False,mobile
T00000443,2023-06-27 20:16:13,C000162,S0013,P00186,1,16.64,16.64,False,mobile
T00000444,2023-07-05 01:08:34,C000083,S0004,P00036,1,27.59,27.59,False,insurance
T00000445,2023-08-30 06:46:55,C000102,S0015,P00134,1,4.32,4.32,False,card
T00000446,2023-12-14 20:19:30,C000038,S0004,P00049,1,2.68,2.68,False,card
T00000447,2023-07-09 15:39:17,C000294,S0007,P00142,1,9.68,9.68,False,insurance
T00000448,2023-04-15 06:23:39,C000218,S0007,P00081,1,9.27,9.27,False,mobile
T00000449,2023-12-16 13:02:42,C000178,S0009,P00052,1,2.71,2.71,True,cash
T00000450,2023-12-03 15:07:36,C000269,S0009,P00134,1,3.85,3.85,False,cash
T00000451,2023-07-01 16:42:13,C000339,S0002,P00133,3,8.13,24.39,False,mobile
T00000452,2023-01-10 01:10:21,C000216,S0015,P00097,4,7.53,30.12,False,mobile
T00000453,2023-08-06 06:50:02,C000262,S0020,P00080,1,13.12,13.12,True,insurance
T00000454,2023-07-22 02:12:36,C000127,S0017,P00122,5,10.0,50.0,True,card
T00000455,2023-02-23 22:44:56,C000188,S0010,P00146,1,7.84,7.84,False,insurance
T00000456,2023-08-19 18:24:24,C000008,S0015,P00164,1,13.76,13.76,False,mobile
T00000457,2023-11-03 01:10:22,C000423,S0003,P00147,2,6.79,13.58,False,cash
T00000458,2023-02-08 13:07:11,C000449,S0003,P00126,1,4.66,4.66,True,mobile
T00000459,2023-09-21 06:56:48,C000191,S0019,P00192,1,13.97,13.97,False,cash
T00000460,2023-02-21 02:00:24,C000292,S0013,P00171,1,12.18,12.18,True,insurance
T00000461,2023-09-30 13:44:47,C000284,S0019,P00113,2,5.32,10.64,False,insurance
T00000462,2023-06-02 13:22:58,C000172,S0013,P00035,4,5.28,21.12,False,card
T00000463,2023-01-03 08:52:49,C000056,S0008,P00183,1,8.09,8.09,False,cash
T00000464,2023-12-18 17:00:08,C000407,S0013,P00084,1,8.51,8.51,False,insurance
T00000465,2023-03-02 09:55:02,C000378,S0019,P00045,1,4.69,4.69,False,mobile
T00000466,2023-08-05 23:01:40,C000439,S0002,P00112,1,5.59,5.59,True,card
T00000467,2023-03-08 01:18:23,C000185,S0020,P00029,1,9.77,9.77,False,card
T00000468,2023-12-06 14:53:28,C000387,S0007,P00039,3,4.18,12.54,False,cash
T00000469,2023-09-26 18:00:43,C000132,S0016,P00181,1,8.03,8.03,False,mobile
T00000470,2023-10-20 18:53:49,C000267,S0017,P00127,10,33.17,331.7,False,mobile
T00000471,2023-06-07 06:39:00,C000227,S0002,P00166,1,3.92,3.92,True,card
T00000472,2023-06-20 03:02:44,C000399,S0010,P00159,1,5.99,5.99,False,insurance
T00000473,2023-08-19 21:15:18,C000001,S0001,P00164,1,10.26,10.26,True,cash
T00000474,2023-10-13 15:41:37,C000311,S0010,P00119,1,5.6,5.6,True,card
T00000475,2023-11-05 07:12:48,C000092,S0004,P00080,10,15.85,158.5,False,card
T00000476,2023-01-07 11:49:19,C000318,S0010,P00119,1,5.29,5.29,True,card
T00000477,2023-08-30 12:52:20,C000376,S0020,P00002,5,3.36,16.8,False,card
T00000478,2023-02-09 17:28:55,C000232,S0006,P00094,1,9.66,9.66,False,card
T00000479,2023-04-15 19:22:18,C000484,S0008,P00195,1,6.43,6.43,False,cash
T00000480,2023-10-29 21:53:18,C000081,S0004,P00092,2,11.5,23.0,False,card
T00000481,2023-04-02 04:28:59,C000304,S0007,P00142,3,9.47,28.41,False,mobile
T00000482,2023-10-18 00:59:39,C000068,S0007,P00133,3,8.82,26.46,False,cash
T00000483,2023-06-18 12:50:10,C000252,S0017,P00195,1,6.97,6.97,False,cash
T00000484,2023-03-26 16:20:58,C000339,S0003,P00128,1,4.22,4.22,True,card
T00000485,2023-05-02 15:57:26,C000451,S0005,P00200,1,8.19,8.19,False,cash
T00000486,2023-07-13 04:48:11,C000276,S0011,P00110,4,8.0,32.0,False,cash
T00000487,2023-10-06 12:19:33,C000037,S0012,P00092,1,10.06,10.06,True,cash
T00000488,2023-08-09 14:09:15,C000367,S0014,P00058,1,15.96,15.96,False,insurance
T00000489,2023-12-06 16:38:37,C000434,S0019,P00053,1,3.06,3.06,False,mobile
T00000490,2023-11-12 20:34:03,C000331,S0018,P00116,1,6.47,6.47,False,cash
T00000491,2023-10-02 05:17:47,C000489,S0001,P00108,5,2.87,14.35,False,card
T00000492,2023-08-08 12:44:39,C000164,S0004,P00130,3,17.64,52.92,False,cash
T00000493,2023-04-16 12:10:49,C000207,S0006,P00128,1,5.25,5.25,False,mobile
T00000494,2023-05-31 04:13:31,C000061,S0015,P00094,3,8.65,25.95,False,cash
T00000495,2023-02-13 06:39:37,C000445,S0018,P00027,1,5.9,5.9,True,insurance
T00000496,2023-05-17 04:52:18,C000168,S0012,P00020,3,3.73,11.19,False,cash
T00000497,2023-12-04 05:39:42,C000378,S0019,P00154,2,21.44,42.88,False,insurance
T00000498,2023-06-05 00:30:21,C000011,S0013,P00149,1,5.34,5.34,True,mobile
T00000499,2023-02-11 09:32:06,C000226,S0008,P00191,1,6.56,6.56,False,cash
T00000500,2023-08-26 07:16:10,C000064,S0009,P00002,4,2.8,11.2,True,insurance
T00000501,2023-12-17 09:24:13,C000345,S0015,P00124,1,6.38,6.38,False,mobile
T00000502,2023-11-12 18:23:54,C000020,S0020,P00153,4,3.32,13.28,False,insurance
T00000503,2023-04-10 18:19:55,C000229,S0007,P00080,2,12.12,24.24,True,card
T00000504,2023-06-15 05:14:35,C000202,S0008,P00136,1,4.35,4.35,False,card
T00000505,2023-07-13 06:57:37,C000413,S0011,P00090,1,7.39,7.39,False,insurance
T00000506,2023-04-01 05:07:35,C000075,S0019,P00042,1,18.59,18.59,False,cash
T00000507,2023-04-08 19:17:35,C000498,S0011,P00127,1,27.92,27.92,False,mobile
T00000508,2023-03-28 03:28:56,C000208,S0018,P00172,1,7.84,7.84,False,mobile
T00000509,2023-12-29 00:39:44,C000091,S0007,P00006,1,5.1,5.1,False,insurance
T00000510,2023-09-29 13:10:51,C000286,S0012,P00143,1,3.23,3.23,True,cash
T00000511,2023-11-03 01:43:17,C000156,S0015,P00142,2,9.41,18.82,False,mobile
T00000512,2023-10-25 05:32:41,C000351,S0013,P00096,4,6.76,27.04,False,cash
T00000513,2023-12-16 03:04:39,C000215,S0001,P00036,2,28.32,56.64,False,mobile
T00000514,2023-02-08 07:42:33,C000369,S0020,P00102,4,1.67,6.68,False,insurance
T00000515,2023-11-17 21:56:28,C000143,S0013,P00198,1,2.68,2.68,False,insurance
T00000516,2023-01-25 05:27:29,C000387,S0009,P00179,2,2.19,4.38,False,cash
T00000517,2023-06-23 01:16:41,C000485,S0002,P00013,4,1.88,7.52,False,mobile
T00000518,2023-08-05 08:58:21,C000064,S0001,P00039,2,4.12,8.24,False,card
T00000519,2023-05-11 06:16:28,C000200,S0010,P00194,1,3.24,3.24,False,insurance
T00000520,2023-02-23 04:58:10,C000299,S0001,P00001,3,9.29,27.87,False,cash
T00000521,2023-03-11 23:56:40,C000011,S0007,P00129,1,24.15,24.15,False,mobile
T00000522,2023-10-28 04:15:59,C000125,S0012,P00191,2,5.08,10.16,True,card
T00000523,2023-04-27 00:22:19,C000389,S0016,P00018,1,4.66,4.66,False,cash
T00000524,2023-04-23 23:05:01,C000274,S0019,P00129,1,25.13,25.13,False,mobile
T00000525,2023-12-03 02:29:22,C000098,S0014,P00117,1,8.91,8.91,True,mobile
T00000526,2023-02-22 08:51:54,C000028,S0005,P00050,1,15.43,15.43,False,mobile
T00000527,2023-11-30 03:46:19,C000445,S0006,P00174,3,4.14,12.42,True,insurance
T00000528,2023-12-02 05:35:53,C000356,S0010,P00019,1,2.0,2.0,True,cash
T00000529,2023-08-06 21:01:01,C000061,S0002,P00047,1,4.38,4.38,False,card
T00000530,2023-03-02 06:05:06,C000469,S0003,P00022,10,6.11,61.1,False,insurance
T00000531,2023-02-26 17:36:02,C000443,S0010,P00068,1,4.29,4.29,False,mobile
T00000532,2023-04-14 15:18:52,C000183,S0015,P00109,1,1.31,1.31,False,mobile
T00000533,2023-07-30 04:18:11,C000417,S0010,P00107,1,0.64,0.64,False,cash
T00000534,2023-02-25 21:57:59,C000298,S0019,P00037,3,1.41,4.23,False,card
T00000535,2023-06-15 20:37:40,C000357,S0005,P00148,2,8.27,16.54,False,cash
T00000536,2023-02-12 00:55:16,C000249,S0018,P00040,1,24.46,24.46,False,mobile
T00000537,2023-07-16 15:55:20,C000045,S0016,P00095,2,3.49,6.98,False,insurance
T00000538,2023-01-08 16:44:56,C000428,S0009,P00003,1,5.2,5.2,False,insurance
T00000539,2023-09-16 02:08:24,C000051,S0001,P00028,1,11.76,11.76,False,card
T00000540,2023-01-21 03:56:03,C000456,S0018,P00025,1,7.85,7.85,False,cash
T00000541,2023-03-12 21:57:49,C000063,S0012,P00149,2,7.56,15.12,False,cash
T00000542,2023-03-05 13:40:04,C000308,S0008,P00010,3,5.47,16.41,False,insurance
T00000543,2023-10-30 11:33:52,C000115,S0008,P00090,1,7.32,7.32,False,mobile
T00000544,2023-01-20 10:20:40,C000190,S0015,P00019,1,2.85,2.85,True,cash
T00000545,2023-06-06 06:00:45,C000391,S0009,P00130,1,14.22,14.22,True,card
T00000546,2023-08-04 04:13:57,C000492,S0019,P00013,2,1.78,3.56,False,mobile
T00000547,2023-07-07 19:44:14,C000306,S0004,P00083,1,19.26,19.26,False,cash
T00000548,2023-09-05 18:43:20,C000472,S0004,P00008,1,31.4,31.4,True,card
T00000549,2023-10-20 07:53:35,C000306,S0014,P00113,2,3.83,7.66,True,mobile
T00000550,2023-05-24 06:45:20,C000112,S0018,P00196,1,5.41,5.41,True,insurance
T00000551,2023-10-29 11:18:41,C000236,S0011,P00062,2,9.2,18.4,True,mobile
T00000552,2023-04-26 17:58:13,C000045,S0019,P00064,4,8.1,32.4,False,insurance
T00000553,2023-12-25 07:55:01,C000001,S0016,P00181,1,7.53,7.53,False,insurance
T00000554,2023-07-03 15:32:28,C000431,S0012,P00102,3,1.67,5.01,False,insurance
T00000555,2023-09-25 21:48:45,C000101,S0003,P00113,3,4.24,12.72,True,card
T00000556,2023-11-15 12:02:36,C000148,S0014,P00062,5,14.16,70.8,False,insurance
T00000557,2023-10-16 12:36:05,C000012,S0007,P00040,1,24.41,24.41,False,mobile
T00000558,2023-11-06 19:29:10,C000475,S0007,P00024,10,3.88,38.8,True,card
T00000559,2023-07-15 06:58:57,C000317,S0005,P00132,1,8.15,8.15,False,insurance
T00000560,2023-01-16 19:47:53,C000019,S0006,P00195,2,7.16,14.32,False,insurance
T00000561,2023-06-29 11:34:40,C000147,S0003,P00145,1,19.32,19.32,False,mobile
T00000562,2023-03-08 01:34:12,C000350,S0015,P00188,1,2.21,2.21,False,card
T00000563,2023-11-20 15:19:21,C000006,S0003,P00015,5,7.17,35.85,True,card
T00000564,2023-03-28 04:12:11,C000020,S0002,P00141,2,3.07,6.14,False,mobile
T00000565,2023-03-25 00:25:05,C000220,S0001,P00174,1,5.43,5.43,False,card
T00000566,2023-04-01 18:38:59,C000456,S0010,P00168,2,17.37,34.74,False,card
T00000567,2023-08-22 21:27:32,C000449,S0002,P00026,2,15.38,30.76,False,card
T00000568,2023-07-27 22:17:18,C000102,S0005,P00043,2,15.13,30.26,False,cash
T00000569,2023-12-12 09:04:26,C000489,S0006,P00137,1,8.18,8.18,False,insurance
T00000570,2023-06-01 12:28:07,C000463,S0003,P00010,4,5.35,21.4,False,insurance
T00000571,2023-04-13 17:58:55,C000245,S0014,P00102,1,1.53,1.53,False,mobile
T00000572,2023-01-18 22:17:02,C000420,S0010,P00143,1,5.4,5.4,False,mobile
T00000573,2023-01-03 13:48:54,C000185,S0008,P00045,2,4.73,9.46,False,cash
T00000574,2023-05-16 23:53:35,C000312,S0004,P00011,4,5.64,22.56,False,mobile
T00000575,2023-12-03 23:56:27,C000420,S0010,P00096,10,6.05,60.5,False,cash
T00000576,2023-07-10 15:30:21,C000146,S0005,P00044,1,45.62,45.62,False,cash
T00000577,2023-11-22 06:01:56,C000379,S0008,P00157,5,39.71,198.55,False,insurance
T00000578,2023-02-07 00:12:20,C000052,S0011,P00192,1,11.25,11.25,True,mobile
T00000579,2023-02-03 23:15:08,C000208,S0013,P00048,3,10.27,30.81,True,insurance
T00000580,2023-10-31 09:05:38,C000210,S0010,P00094,1,9.35,9.35,False,cash
T00000581,2023-02-08 20:29:54,C000130,S0019,P00086,1,1.77,1.77,False,card
T00000582,2023-01-19 21:56:19,C000397,S0016,P00166,2,4.59,9.18,False,insurance
T00000583,2023-05-28 02:09:13,C000020,S0011,P00029,1,10.68,10.68,False,cash
T00000584,2023-12-03 15:25:07,C000135,S0004,P00015,1,11.44,11.44,False,mobile
T00000585,2023-09-08 22:27:12,C000305,S0004,P00165,1,7.45,7.45,False,cash
T00000586,2023-02-06 01:51:08,C000076,S0015,P00158,1,6.13,6.13,False,card
T00000587,2023-11-01 17:10:37,C000217,S0008,P00115,5,2.33,11.65,True,insurance
T00000588,2023-11-04 01:28:15,C000046,S0018,P00138,1,1.3,1.3,False,card
T00000589,2023-10-19 10:53:06,C000095,S0018,P00047,4,4.46,17.84,False,mobile
